tables_involved,column_names,alias_column_name,source_or_derived,derived_column_logic,column_datatype,extra,comment
hive.user_paytm_payments.upi_abhay,dt,dt,source,,,,
hive.user_paytm_payments.upi_abhay,final_category,final_category,source,,varchar(6),,
hive.user_paytm_payments.upi_abhay,gmv_lmtd,LMTD Gmv,derived,sum(gmv_lmtd),,,
hive.user_paytm_payments.upi_abhay,gmv_mtd,MTD Gmv,derived,sum(gmv_mtd),,,
hive.user_paytm_payments.upi_abhay,gmv_mtd,MTD Gmv Growth,derived,(SUM(gmv_mtd)*1.0000) / (SUM(gmv_lmtd)*1.0000) -1,,,
hive.user_paytm_payments.upi_abhay,mnt,mnt,source,,,,
hive.user_paytm_payments.upi_abhay,online_merchant_name,online_merchant_name,source,,varchar,,
hive.user_paytm_payments.upi_abhay,payee_vpa,payee_vpa,source,,varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,Live_Merch_MTU,derived,sum(live_merchants),varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,Non_Live_MTU(excld_Live),derived,sum(non_live_exc_live),varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,Overall_MTU__,derived,sum(overall_mtu),varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,Top_15_Merch_MTU,derived,"sum(""Top_15_merc"")",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,Top_15_merc,derived,"count(distinct payer_cust_id) filter(where coalesce(Top_15_MTU,0)>=1)",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,Top_1K_MTU,derived,"sum(""Top_1K_MTU"")",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,live_merchants,derived,"count(distinct payer_cust_id) filter(where coalesce(Live_MTU,0)>=1)",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,non_live_exc_live,derived,"count(distinct payer_cust_id) filter(where coalesce(Live_MTU,0) =0 and coalesce(Non_Live_MTU,0)>=1)",varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,overall_mtu,derived,count(distinct payer_cust_id),varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,payer_cust_id,source,,varchar,,
hive.user_paytm_payments.upi_abhay,payer_cust_id,rnk,derived,ROW_NUMBER() OVER (PARTITION BY payer_cust_id ORDER BY txn_timestamp ASC),varchar,,
hive.user_paytm_payments.upi_abhay,txn_date,txn_date,source,,,,
hive.user_paytm_payments.upi_abhay,txn_id,n_txns,derived,COUNT(txn_id),varchar,,
hive.user_paytm_payments.upi_abhay,txn_id,txn_id,source,,varchar,,
hive.user_paytm_payments.upi_abhay,txn_id,txns_lmtd,derived,sum(case when period = 'LMTD' then n_txns end),varchar,,
hive.user_paytm_payments.upi_abhay,txn_id,txns_mtd,derived,sum(case when period = 'MTD' then n_txns end),varchar,,
hive.user_paytm_payments.upi_abhay,txn_timestamp,rnk,derived,ROW_NUMBER() OVER (PARTITION BY payer_cust_id ORDER BY txn_timestamp ASC),timestamp(3),,
hive.user_paytm_payments.upi_abhay,txn_timestamp,txn_timestamp,source,,timestamp(3),,
hive.user_paytm_payments.upi_abhay,txns_lmtd,LMTD TPU,derived,sum(txns_lmtd*1.00)/sum(users_lmtd*1.00),,,
hive.user_paytm_payments.upi_abhay,txns_lmtd,LMTD Txns,derived,sum(txns_lmtd),,,
hive.user_paytm_payments.upi_abhay,txns_mtd,MTD Txn Growth,derived,(SUM(txns_mtd)*1.0000) / (SUM(txns_lmtd)*1.0000) -1,,,
hive.user_paytm_payments.upi_abhay,txns_mtd,MTD Txns,derived,sum(txns_mtd),,,
hive.user_paytm_payments.upi_abhay,txns_mtd,TPU,derived,sum(txns_mtd*1.00)/sum(users_mtd*1.00),,,
hive.user_paytm_payments.upi_abhay,updated_on,updated_on,source,,,,
hive.user_paytm_payments.upi_abhay,user_type,user_type,source,,,,
hive.user_paytm_payments.upi_flow_wise_base_cm,dl_last_updated,dl_last_updated,source,,date,,
hive.user_paytm_payments.upi_flow_wise_base_cm,final_category,final_category,source,,varchar(6),,
hive.user_paytm_payments.upi_flow_wise_base_cm,n_txns,Txns(>100),derived,sum(n_txns),,,
hive.user_paytm_payments.upi_flow_wise_base_cm,n_txns,n_txns,source,,,,
hive.user_paytm_payments.upi_flow_wise_base_cm,online_merchant_name,online_merchant_name,source,,varchar,,
hive.user_paytm_payments.upi_flow_wise_base_cm,payee_vpa,payee_vpa,source,,varchar,,
hive.user_paytm_payments.upi_flow_wise_base_cm,txn_id,n_txns,derived,count(txn_id),varchar,,
hive.user_paytm_payments.upi_flow_wise_base_cm,txn_id,txn_id,source,,varchar,,
