table_name,column_name,variable_type,column_description,required_flag
hive.user_paytm_payments.feb_hourly_sr_benchamrk,businesstype,,"A categorical field that classifies transactions or operations by business vertical or payment type, used for segmenting success rate benchmarks and enabling targeted monitoring alerts across different business categories within the Paytm payments ecosystem.",no
hive.user_paytm_payments.feb_hourly_sr_benchamrk,category,,"Categorizes UPI transaction types based on the destination, with values including VPA2MERCHANT (payments to merchants), VPA2VPA (peer-to-peer transfers), and VPA2ACCOUNT (transfers to bank accounts), used for filtering transactions in success rate monitoring and benchmarking.",no
hive.user_paytm_payments.feb_hourly_sr_benchamrk,dl_last_updated,,"Timestamp indicating when the data record was last updated or loaded into the data pipeline, used to filter for recent data in success rate monitoring and ensure only current records are included in hourly benchmark calculations.",yes
hive.user_paytm_payments.feb_hourly_sr_benchamrk,hour,bigint,"Represents the hour of the day (0-23) extracted from transaction timestamps, used to track and benchmark payment success rates on an hourly basis for real-time monitoring and alerting.",no
hive.user_paytm_payments.feb_hourly_sr_benchamrk,participant_type,,"Categorizes the type of payment participant or entity in the UPI payment ecosystem, used for segmenting success rate benchmarks and monitoring across different payment service providers or participant categories.",no
hive.user_paytm_payments.feb_hourly_sr_benchamrk,payer_vpa,,"The Virtual Payment Address (VPA) of the payer initiating the UPI transaction, used to identify and filter transactions processed through specific Payment Service Providers like Paytm for success rate monitoring and benchmarking.",no
hive.user_paytm_payments.feb_hourly_sr_benchamrk,sr_avg,double,"Stores the average/benchmark success rate for hourly payment transactions, used as a reference point for monitoring and alerting on current payment performance deviations.",no
hive.user_paytm_payments.feb_hourly_sr_benchamrk,status,,"The status column indicates the outcome state of payment transactions, with values like 'success' and 'deemed' used to calculate success rates for real-time monitoring and alerting purposes.",no
hive.user_paytm_payments.feb_hourly_sr_benchamrk,txn_id,,Unique identifier for each payment transaction used to track and count distinct transactions when calculating success rates and performance metrics in the hourly success rate monitoring system.,yes
hive.user_paytm_payments.feb_hourly_sr_benchamrk,txn_timestamp,,"Timestamp column that records when a transaction occurred, used for hourly success rate analysis and real-time monitoring in the Paytm payments system. This column enables time-based filtering and grouping for calculating current hour success rates compared to benchmarks.",yes
hive.user_paytm_payments.feb_hourly_sr_benchamrk,type,,"Categorizes UPI transaction types, specifically distinguishing between 'COLLECT' (payment collection requests) and 'PAY' (direct payment transactions) used for success rate monitoring and benchmarking in the Paytm payment system.",no
